Розділ I. ЖИВІ ТВАРИНИ; ПРОДУКТИ ТВАРИННОГО ПОХОДЖЕННЯ|||||
Група 01. Живі тварини|||||
2713 90 90 00|- - інші||2|2|-
2714|Бітум і асфальт, природні; сланці бітумінозні та пісковики бітумінозні; асфальти та асфальтові породи:||||
2714 10 00 00|- сланці бітумінозні та пісковики бітумінозні||2|2|-
2714 90 00 00|- інші||2|2|-
2715 00 00|Суміші бітумінозні на основі природного асфальту або природного бітуму, нафтового бітуму, мінеральних смол чи пеку мінеральних смол (наприклад, бітумінозні мастики, асфальтові суміші для дорожнього покриття):||||
|- мастики бітумінозні:||||
2715 00 00 10|- - антикорозійні||10|10|-
2715 00 00 90|- - інші||2|2|-
2715 00 00 91|- інші||2|2|-
2716 00 00 00|Електроенергія||2|2|тис. кВт·год
Розділ VI. ПРОДУКЦІЯ ХІМІЧНОЇ ТА ПОВ’ЯЗАНИХ З НЕЮ ГАЛУЗЕЙ ПРОМИСЛОВОСТІ|||||
Група 28. Продукти неорганічної хімії: неорганічні або органічні сполуки дорогоцінних металів, рідкісноземельних металів, радіоактивних елементів або ізотопів|||||
|I. ХІМІЧНІ ЕЛЕМЕНТИ||||
2801|Фтор, хлор, бром і йод:||||
2801 10 00 00|- хлор||2|2|-
2801 20 00 00|- йод||0|0|-
2801 30|- фтор; бром:||||
2801 30 10 00|- - фтор||5|5|-
2801 30 90 00|- - бром||5|5|-
2802 00 00 00|Сірка сублімована або осаджена; сірка колоїдна||5|5|-
2803 00 00 00|Вуглець (сажа та інші форми вуглецю, не включені до інших товарних позицій)||2|2|-
2804|Водень, інертні гази та інші неметали:||||
2804 10 00 00|- водень||2|2|м-3 (1)
|- інертні гази:||||
2804 21 00 00|- - аргон||2|2|м-3 (1)
2804 29|- - інші:||||
2804 29 10 00|- - - гелій||0|0|м-3 (1)
2804 29 90 00|- - - інші||5|5|м-3 (1)
2804 30 00 00|- азот||5|5|м-3 (1)
2804 40 00 00|- кисень||5|5|м-3 (1)
2804 50|- бор; телур:||||
2804 50 10 00|- - бор||5|5|-
2804 50 90 00|- - телур||5|5|-
|- кремній:||||
2804 61 00 00|- - із вмістом не менш як 99,99 мас.% кремнію||0|0|-
2804 69 00 00|- - інший||0|0|-
2804 70 00 00|- фосфор||5|5|-
2804 80 00 00|- миш’як||5|5|-
2804 90 00 00|- селен||5|5|-
2805|Лужні або лужноземельні метали; рідкісноземельні метали, скандій та ітрій, у чистому вигляді, у сумішах або сплавах; ртуть:||||
|- лужні або лужноземельні метали:||||
2805 11 00 00|- - натрій||5|5|-
2805 12 00 00|- - кальцій||5|5|-
2805 19|- - інші:||||
2805 19 10 00|- - - стронцій та барій||5|5|-
2805 19 90 00|- - - інші||5|5|-
2805 30|- рідкісноземельні метали, скандій та ітрій, у чистому вигляді, у сумішах або сплавах:||||
2805 30 10 00|- - суміші або сплави||5|5|-
|- - інші:||||
|- - - з чистотою 95 мас. % або більше:||||
2805 30 20 00|- - - - церій, лантан, празеодим та самарій||5|5|-
2805 30 30 00|- - - - європій, гадоліній, тербій, диспрозій, гольмій, ербій, тулій, ітербій, лютецій та ітрій||5|5|-
2805 30 40 00|- - - - скандій||5|5|-
2805 30 80 00|- - - інші||5|5|-
2805 40|- ртуть:||||
2805 40 10 00|- - у флягах масою нетто 34,5 кг (стандартна маса) і вартістю, визначеною на умовах ФОБ, за флягу не більш як 224 євро||5,5|5,5|-
2805 40 90 00|- - інша||5|5|-
|II. КИСЛОТИ НЕОРГАНІЧНІ ТА НЕОРГАНІЧНІ СПОЛУКИ КИСНЮ З НЕМЕТАЛАМИ||||
2806|Водень хлористий (соляна кислота); хлорсульфонова кислота:||||
2806 10 00 00|- водень хлористий (соляна кислота)||5,5|5,5|-
2806 20 00 00|- хлорсульфонова кислота||1|1|-
2807 00 00 00|Сірчана кислота; олеум||2|2|-
2808 00 00 00|Азотна кислота; сульфоазотні кислоти||2|2|-
2809|Пентаоксид дифосфору (оксид фосфору (V); фосфорна кислота та поліфосфорні кислоти визначеного або невизначеного хімічного складу:||||
2809 10 00 00|- пентаоксид дифосфору (оксид фосфору (V)||5|5|кг Р2О5
2809 20 00 00|- фосфорна кислота та поліфосфорні кислоти||5,5|5,5|кг Р2О5
2810 00|Оксиди бору; борні кислоти:||||
2810 00 10 00|- триоксид дибору||0|0|-
2810 00 90 00|- інші||5,5|5,5|-
2811|Інші неорганічні кислоти та інші неорганічні кисневмісні сполуки неметалів:||||
|- інші неорганічні кислоти:||||
2811 11 00 00|- - фтористий водень (плавикова кислота)||0|0|-
2811 12 00 00|- - ціанистий водень (ціанистоводнева кислота)||0|0|-
2811 19|- - інші:||||
2811 19 10 00|- - - бромистий водень (бромистоводнева кислота)||0|0|-
2811 19 80 00|- - - інші||0|0|-
|- інші неорганічні кисневмісні сполуки неметалів:||||
2811 21 00 00|- - діоксид вуглецю||5|5|-
2811 22 00 00|- - діоксид кремнію||5|5|-
2811 29|- - інші:||||
2811 29 05 00|- - - діоксид сірки||5|5|-
2811 29 10 00|- - - триоксид сірки (сірчаний ангідрид); триоксид димиш’яку||5|5|-
2811 29 30 00|- - - оксиди азоту||5|5|-
2811 29 90 00|- - - інші||5|5|-
|III. СПОЛУКИ НЕМЕТАЛІВ З ГАЛОГЕНАМИ АБО СІРКОЮ||||
2812|Галогеніди та галогенідоксиди неметалів:||||
|- хлориди та хлорид оксиди:||||
2812 11 00 00|- - дихлорид карбонілу (фосген)||5|5|-
2812 12 00 00|- - оксихлорид фосфору||5|5|-
2812 13 00 00|- - трихлорид фосфору||5|5|-
2812 14 00 00|- - пентахлорид фосфору||5|5|-
2812 15 00 00|- - монохлорид сірки||5|5|-
2812 16 00 00|- - дихлорид сірки||5|5|-
2812 17 00 00|- - хлористий тіоніл (Thіonyl chlorіde)||5|5|-
2812 19|- - інші:||||
2812 19 10 00|- - - з фосфором||5|5|-
2812 19 90 00|- - - інші||5|5|-
2812 90 00 00|- інші||5|5|-
2813|Сульфіди неметалів; трисульфід фосфору технічний:||||
2813 10 00 00|- дисульфід вуглецю||5|5|-
2813 90|- інші:||||
2813 90 10 00|- - сульфіди фосфору, трисульфід фосфору технічний||5|5|-
2813 90 90 00|- - інші||5|5|-
|IV. НЕОРГАНІЧНІ ОСНОВИ ТА ОКСИДИ, ГІДРОКСИДИ І ПЕРОКСИДИ МЕТАЛІВ||||
2814|Аміак, безводний або у водному розчині:||||
2814 10 00 00|- аміак безводний||2|2|-
2814 20 00 00|- аміак у водному розчині (нашатирний спирт)||5,5|5,5|-
2815|Гідроксид натрію (каустична сода); гідроксид калію (їдкий калій); пероксиди натрію чи калію:||||
|- гідроксид натрію (сода каустична):||||
2815 11 00 00|- - у твердому стані||0|0|-
2815 12 00|- - у водному розчині (рідкий луг каустичної соди):||||
2815 12 00 10|- - - одержаний діафрагмовим методом із масовою часткою хлориду (хлористого) натрію не менш як 2 %||5,5|5,5|кг NaOH
2815 12 00 90|- - - інший||5,5|5,5|кг NaOH
2815 20 00 00|- гідроксид калію (їдкий калій)||0|0|кг КOH
2815 30 00 00|- пероксиди натрію або калію||0|0|-
2816|Гідроксид і пероксид магнію; оксиди, гідроксиди та пероксиди стронцію або барію:||||
2816 10 00 00|- гідроксид і пероксид магнію||0|0|-
2816 40 00 00|- оксиди, гідроксиди та пероксиди стронцію або барію||5|5|-
2817 00 00 00|Оксид цинку; пероксид цинку||0|0|-
2818|Корунд штучний з визначеним або невизначеним хімічним складом; оксид алюмінію; гідроксид алюмінію:||||
2818 10|- корунд штучний з визначеним або невизначеним хімічним складом:||||
|- - з вмістом оксиду алюмінію 98,5 мас.% або більше:||||
2818 10 11 00|- - - з вмістом менше 50 % загальної маси часток розміром більше 10 мм||5|5|-
2818 10 19 00|- - - з вмістом 50 % або більше загальної маси часток розміром більше 10 мм||5|5|-
|- - з вмістом оксиду алюмінію менш як 98,5 мас.%:||||
2818 10 91 00|- - - з вмістом менше 50 % загальної маси часток розміром більше 10 мм||5|5|-
2818 10 99 00|- - - з вмістом 50 % або більше загальної маси часток розміром більше 10 мм||5|5|-
2818 20 00 00|- оксид алюмінію, крім штучного корунду||5|5|-
2818 30 00 00|- гідроксид алюмінію||5|5|-
2819|Оксиди та гідроксиди хрому:||||
2819 10 00 00|- триоксид хрому||5|5|-
2819 90|- інші:||||
2819 90 10 00|- - діоксид хрому||5|5|-
2819 90 90 00|- - інші||5|5|-
2820|Оксиди марганцю:||||
2820 10 00 00|- діоксид марганцю||5|5|-
2820 90|- інші:||||
2820 90 10 00|- - оксид марганцю із вмістом марганцю 77 мас.% або більше||5|5|-
2820 90 90 00|- - інші||5|5|-
2821|Оксиди та гідроксиди заліза; мінеральні барвники, що містять 70 мас.% або більше сполук заліза у перерахунку на Fe2O3:||||
2821 10 00 00|- оксиди та гідроксиди заліза||5,5|5,5|-
2821 20 00 00|- мінеральні барвники (фарби земляні)||5|5|-
2822 00 00 00|Оксиди та гідроксиди кобальту; оксиди кобальту технічні||5|5|-
2823 00 00 00|Оксиди титану||0|0|-
2824|Оксиди свинцю; свинцевий сурик (червоний та оранжевий):||||
2824 10 00 00|- монооксид свинцю (II) (свинцевий глет, масикот)||5|5|-
2824 90 00|- інші:||||
2824 90 00 10|- - свинцевий сурик (червоний та оранжевий)||0|0|-
2824 90 00 90|- - інші||5|5|-
2825|Гідразин і гідроксиламін та їх неорганічні солі; інші неорганічні основи; інші оксиди, гідроксиди та пероксиди металів:||||
2825 10 00 00|- гідразин і гідроксиламін та їх неорганічні солі||0|0|-
2825 20 00 00|- оксид та гідроксид літію||0|0|-
2825 30 00 00|- оксиди та гідроксиди ванадію||0|0|-
2825 40 00 00|- оксиди та гідроксиди нікелю||0|0|-
2825 50 00 00|- оксиди та гідроксиди міді||0|0|-
2825 60 00 00|- оксиди германію та діоксид цирконію||0|0|-
2825 70 00 00|- оксиди та гідроксиди молібдену||0|0|-
2825 80 00 00|- оксиди стибію||0|0|-
2825 90|- інші:||||
|- - оксид, гідроксид і пероксид кальцію:||||
2825 90 11 00|- - - гідроксид кальцію, чистота якого 98 мас.% або більше в перерахунку на масу сухої речовини у вигляді частинок, з яких:||0|0|-
|- не більш як 1 мас.% мають розмір понад 75 мкм та||||
|- не більш як 4 мас.% мають розмір менш як 1,3 мкм||||
2825 90 19 00|- - - інші||0|0|-
2825 90 20 00|- - оксид та гідроксид берилію||0|0|-
2825 90 40 00|- - оксиди та гідроксиди вольфраму||0|0|-
2825 90 60 00|- - оксид кадмію||0|0|-
2825 90 85 00|- - інші||0|0|-
|V. СОЛІ ТА ПЕРОКСОСОЛІ НЕОРГАНІЧНИХ КИСЛОТ І МЕТАЛІВ||||
2826|Фториди; фторосилікати, фтороалюмінати та інші комплексні солі фтору:||||
|- фториди:||||
2826 12 00 00|- - алюмінію||5|5|-
2826 19|- - інші:||||
2826 19 10 00|- - - амонію або натрію||5|5|-
2826 19 90 00|- - - інші||5|5|-
2826 30 00 00|- гексафтороалюмінат натрію (синтетичний кріоліт)||5|5|-
2826 90|- інші:||||
2826 90 10 00|- - гексафторо-цирконат дикалію||5|5|-
2826 90 80 00|- - інші||5|5|-
2827|Хлориди, хлорид оксиди та хлорид гідроксиди; броміди та бромід оксиди; йодиди та йодид оксиди:||||
2827 10 00 00|- хлорид амонію||5,5|5,5|-
2827 20 00 00|- хлорид кальцію||0,1|0,1|-
|- інші хлориди:||||
2827 31 00 00|- - магнію||5|5|-
2827 32 00 00|- - алюмінію||5|5|-
2827 35 00 00|- - нікелю||5|5|-
2827 39|- - інші:||||
2827 39 10 00|- - - олова||5|5|-
2827 39 20 00|- - - заліза||5|5|-
2827 39 30 00|- - - кобальту||2|2|-
2827 39 85|- - - інші:||||
2827 39 85 10|- - - - що використовуються для промислового складання моторних транспортних засобів||0|0|-
2827 39 85 90|- - - - інші||5|5|-
|- хлорид оксиди та хлорид гідроксиди:||||
2827 41 00 00|- - міді||5|5|-
2827 49|- - інші:||||
2827 49 10 00|- - - свинцю||5|5|-
2827 49 90 00|- - - інші||2|2|-
|- броміди та бромід оксиди:||||
2827 51 00 00|- - броміди натрію або калію||5|5|-
2827 59 00 00|- - інші||5|5|-
2827 60 00 00|- йодиди та йодид оксиди||2|2|-
2828|Гіпохлорити; гіпохлорит кальцію технічний; хлорити; гіпоброміти:||||
2828 10 00 00|- гіпохлорит кальцію технічний та інші гіпохлорити кальцію||5,5|5,5|-
2828 90 00 00|- інші||5|5|-
2829|Хлорати та перхлорати; бромати та пербромати; йодати та перйодати:||||
|- хлорати:||||
2829 11 00 00|- - натрію||5|5|-
2829 19 00 00|- - інші||5|5|-
2829 90|- інші:||||
2829 90 10 00|- - перхлорати||5|5|-
2829 90 40 00|- - бромати калію або натрію||5|5|-
2829 90 80 00|- - інші||5|5|-
2830|Сульфіди; полісульфіди визначеного або невизначеного хімічного складу:||||
2830 10 00 00|- сульфіди натрію||5|5|-
2830 90|- інші:||||
2830 90 11 00|- - сульфіди кальцію, стибію або заліза||5|5|-
2830 90 85 00|- - інші||0|0|-
2831|Дитіоніти та сульфоксилати:||||
2831 10 00 00|- натрію||5|5|-
2831 90 00 00|- інші||5|5|-
2832|Сульфіти; тіосульфати:||||
2832 10 00 00|- сульфіти натрію||5|5|-
2832 20 00 00|- інші сульфіти||5|5|-
2832 30 00 00|- тіосульфати||5|5|-
2833|Сульфати; галуни; пероксосульфати (персульфати):||||
|- сульфати натрію:||||
2833 11 00 00|- - сульфат динатрію||0|0|-
2833 19 00 00|- - інші||0|0|-
|- інші сульфати:||||
2833 21 00 00|- - магнію||0|0|-
2833 22 00 00|- - алюмінію||0|0|-
2833 24 00 00|- - нікелю||0|0|-
2833 25 00 00|- - міді||0|0|-
2833 27 00 00|- - барію||0|0|-
2833 29|- - інші:||||
2833 29 20 00|- - - кадмію; хрому; цинку||0|0|-
2833 29 30 00|- - - кобальту; титану||0|0|-
2833 29 60 00|- - - свинцю||0|0|-
2833 29 80 00|- - - інші||0|0|-
2833 30 00 00|- галуни||0|0|-
2833 40 00 00|- пероксосульфати (персульфати)||0|0|-
2834|Нітрити; нітрати:||||
2834 10 00 00|- нітрити||5,5|5,5|-
|- нітрати:||||
2834 21 00 00|- - калію||5|5|-
2834 29|- - інші:||||
2834 29 20 00|- - - барію; берилію; кадмію; кобальту; нікелю; свинцю||5|5|-
2834 29 40 00|- - - міді||5|5|-
2834 29 80 00|- - - інші||2|2|-
2835|Фосфінати (гіпофосфіти), фосфонати (фосфіти) та фосфати; поліфосфати, визначеного або невизначеного хімічного складу:||||
2835 10 00 00|- фосфінати (гіпофосфіти) та фосфонати (фосфіти)||5|5|-
|- фосфати:||||
2835 22 00 00|- - моно- або динатрію||5|5|-
2835 24 00 00|- - калію||5,5|5,5|-
2835 25 00 00|- - гідрогенфосфат кальцію (фосфат дикальцію)||5|5|-
2835 26 00 00|- - інші фосфати кальцію||5|5|-
2835 29|- - інші:||||
2835 29 10 00|- - - триамонію||5|5|-
2835 29 30 00|- - - тринатрію||0|0|-
2835 29 90 00|- - - інші||5|5|-
|- поліфосфати:||||
2835 31 00 00|- - трифосфат натрію (триполіфосфат натрію)||5,5|5,5|-
2835 39 00 00|- - інші||5|5|-
2836|Карбонати; пероксокарбонати (перкарбонати); карбонат амонію технічний, що містить карбамат амонію:||||
2836 20 00 00|- карбонат динатрію||0|0|-
2836 30 00 00|- гідрогенкарбонат (бікарбонат) натрію||5,5|5,5|-
2836 40 00 00|- карбонати калію||0|0|-
2836 50 00 00|- карбонат кальцію||5|5|-
2836 60 00 00|- карбонат барію||5|5|-
|- інші:||||
2836 91 00 00|- - карбонати літію||5|5|-
2836 92 00 00|- - карбонат стронцію||2|2|-
2836 99|- - інші:||||
|- - - карбонати:||||
2836 99 11 00|- - - - магнію; міді||5|5|-
2836 99 17 00|- - - - інші||5|5|-
2836 99 90 00|- - - пероксокарбонати (перкарбонати)||5|5|-
2837|Ціаніди, оксиди ціанідів та комплексні ціаніди:||||
|- ціаніди та оксиди ціанідів:||||
2837 11 00 00|- - натрію||5|5|-
2837 19 00 00|- - інші||5|5|-
2837 20 00 00|- комплексні ціаніди||5|5|-
[2838]|||||
2839|Cилікати; силікати лужних металів технічні:||||
|- натрію:||||
2839 11 00 00|- - метасилікати натрію||5|5|-
2839 19 00|- - інші:||||
2839 19 00 10|- - - що використовуються для промислового складання моторних транспортних засобів||0|0|-
2839 19 00 90|- - - інші||5|5|-
2839 90 00 00|- інші||5|5|-
2840|Борати; пероксоборати (перборати):||||
|- тетраборат динатрію (бура очищена):||||
2840 11 00 00|- - безводний||0|0|-
2840 19|- - інший:||||
2840 19 10 00|- - - пентагідрат тетраборату динатрію||5|5|-
2840 19 90 00|- - - інші||5|5|-
2840 20|- інші борати:||||
2840 20 10 00|- - борати натрію, безводні||5|5|-
2840 20 90 00|- - інші||5|5|-
2840 30 00 00|- пероксоборати (перборати)||5|5|-
2841|Солі оксометалевих або пероксометалевих кислот:||||
2841 30 00 00|- дихромат натрію||5|5|-
2841 50 00 00|- інші хромати та дихромати; пероксохромати||5|5|-
|- манганіти, манганати та перманганати:||||
2841 61 00 00|- - перманганат калію||0|0|-
2841 69 00 00|- - інші||0|0|-
2841 70 00 00|- молібдати||5|5|-
2841 80 00 00|- вольфрамати||5|5|-
2841 90|- інші:||||
2841 90 30 00|- - цинкати і ванадати||5|5|-
2841 90 85 00|- - інші||5|5|-
2842|Інші солі неорганічних кислот або пероксокислот (включаючи алюмосилікати визначеного або невизначеного хімічного складу), крім азидів:||||
2842 10 00 00|- силікати подвійні або комплексні, включаючи алюмосилікати визначеного або невизначеного хімічного складу||0|0|-
2842 90|- інші:||||
2842 90 10 00|- - солі прості, подвійні або комплексні солі селенової або телурової кислот||5|5|-
2842 90 80 00|- - інші||5|5|-
|VI. ІНШІ ПРОДУКТИ||||
2843|Метали дорогоцінні у колоїдному стані; органічні або неорганічні сполуки дорогоцінних металів, із визначеним або невизначеним хімічним складом; амальгами дорогоцінних металів:||||
2843 10|- дорогоцінні метали у колоїдному стані:||||
2843 10 10 00|- - срібло||0|0|-
2843 10 90 00|- - інші||0|0|-
|- сполуки срібла:||||
2843 21 00 00|- - нітрат срібла||0|0|-
2843 29 00 00|- - інші||0|0|-
2843 30 00 00|- сполуки золота||0|0|г
2843 90|- інші сполуки; амальгами:||||
2843 90 10 00|- - амальгами||0|0|-
2843 90 90 00|- - інші||0|0|г
2844|Хімічні радіоактивні елементи та радіоактивні ізотопи (включаючи подільні або відновлювані хімічні елементи та ізотопи) та їх сполуки; суміші та залишки, які містять ці продукти:||||
2844 10|- уран природний та його сполуки; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять природний уран або сполуки природного урану:||||
|- - природний уран:||||
2844 10 10 00|- - - необроблений; відходи та брухт||5|5|кг U
2844 10 30 00|- - - оброблений||5|5|кг U
2844 10 50 00|- - фероуран||5|5|кг U
2844 10 90 00|- - інші||5|5|кг U
2844 20|- уран, збагачений ураном-235, та його сполуки; плутоній та його сполуки; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять уран, збагачений ураном-235, плутоній або сполуки цих продуктів:||||
|- - уран, збагачений ураном-235, та його сполуки; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять уран, збагачений ураном-235, або сполуки цих продуктів:||||
2844 20 25 00|- - - фероуран||5|5|г поділ. ізотоп
2844 20 35 00|- - - інші||5|5|г поділ. ізотоп
|- - плутоній та його сполуки; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять плутоній або сполуки цих продуктів:||||
|- - - суміші урану та плутонію:||||
2844 20 51 00|- - - - фероуран||5|5|г поділ. ізотоп
2844 20 59 00|- - - - інші||5|5|г поділ. ізотоп
2844 20 99 00|- - - інші||5|5|г поділ. ізотоп
2844 30|- уран, збіднений ураном-235, та його сполуки; торій та його сполуки; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять уран, збіднений ураном-235, торій або сполуки цих продуктів:||||
|- - уран, збіднений ураном-235; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять уран, збіднений ураном-235, або сполуки цього продукту:||||
2844 30 11 00|- - - металокераміка||5|5|-
2844 30 19 00|- - - інші||5|5|-
|- - торій; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять торій, або сполуки цього продукту:||||
2844 30 51 00|- - - металокераміка||5|5|-
|- - - інші:||||
2844 30 55 00|- - - - необроблений; відходи та брухт||5|5|-
|- - - - оброблений:||||
2844 30 61 00|- - - - - бруски, прутки, профілі, кутики, дріт, листове залізо, стрічки та листи||5|5|-
2844 30 69 00|- - - - - інші||5|5|-
|- - сполуки урану, збідненого ураном-235, або торію, змішані або незмішані разом:||||
2844 30 91 00|- - - сполуки торію або урану, збідненого ураном-235, змішані або незмішані разом, крім солей торію||5|5|-
2844 30 99 00|- - - інші||5|5|-
2844 40|- радіоактивні елементи та ізотопи і сполуки, крім включених до підпозицій 2844 10, 2844 20 або 2844 30; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші, що містять ці елементи, ізотопи або сполуки; радіоактивні залишки:||||
2844 40 10 00|- - уран, одержаний з урану-233 та його сполук; сплави, дисперсії (включаючи металокераміку), керамічні продукти та суміші і сполуки, одержані з урану-233, або сполуки цього продукту||0|0|-
|- - інші:||||
2844 40 20 00|- - - штучні радіоактивні ізотопи||0|0|-
2844 40 30 00|- - - сполуки штучних радіоактивних ізотопів||0|0|-
2844 40 80 00|- - - інші||0|0|-
2844 50 00 00|- відпрацьовані (опромінені) тепловидільні елементи (твели) ядерних реакторів||5|5|г поділ. ізотоп
2845|Ізотопи, крім включених до товарної позиції 2844; їх органічні або неорганічні сполуки, з визначеним або невизначеним хімічним складом:||||
2845 10 00 00|- важка вода (оксид дейтерію)||5|5|-
2845 90|- інші:||||
2845 90 10 00|- - дейтерій та його сполуки; водень та його сполуки, збагачені дейтерієм; суміші та розчини, що містять ці продукти||5|5|-
2845 90 90 00|- - інші||5|5|-
2846|Сполуки, органічні або неорганічні, рідкісноземельних металів, ітрію чи скандію або сумішей цих металів:||||
2846 10 00 00|- сполуки церію||5|5|-
2846 90|- інші:||||
2846 90 10 00|- - сполуки лантану, празеодиму, або самарію||5|5|-
2846 90 20 00|- - сполуки європію, гадолінію, тербію, диспрозію, гольмію, ербію, тулію, ітербію, лютецію або ітрію||5|5|-
2846 90 30 00|- - сполуки скандію||5|5|-
2846 90 90 00|- - сполуки сумішей металів||5|5|-
2847 00 00 00|Пероксид водню, затверділий або незатверділий сечовиною||5|5|кг Н2О2
[2848]|||||
2849|Карбіди з визначеним або невизначеним хімічним складом:||||
2849 10 00 00|- з кальцію||5,5|5,5|-
2849 20 00|- з кремнію:||||
2849 20 00 10|- - зелений||1|1|-
2849 20 00 90|- - інший||5|5|-
2849 90|- інші:||||
2849 90 10 00|- - бору||5|5|-
2849 90 30 00|- - вольфраму||5|5|-
2849 90 50 00|- - алюмінію; хрому; молібдену; ванадію; танталу; титану||5|5|-
2849 90 90 00|- - інші||5|5|-
2850 00|Гідриди, нітриди, азиди, силіциди та бориди з визначеним або невизначеним хімічним складом, крім сполук, що є карбідами товарної позиції 2849:||||
2850 00 20 00|- гідриди; нітриди||5|5|-
2850 00 60 00|- азиди; силіциди||5|5|-
2850 00 90 00|- бориди||5|5|-
[2851]|||||
2852|Сполуки ртуті, неорганічні або органічні, визначеного або невизначеного хімічного складу, крім амальгам:||||
2852 10 00 00|- визначеного хімічного складу||0|0|-
2852 90 00 00|- інші||0|0|-
2853|Фосфіди, визначеного або невизначеного хімічного складу, за винятком ферофосфору; інші неорганічні сполуки (включаючи дистильовану або кондуктометричну воду та воду аналогічної чистоти); рідке повітря (з вилученням або без вилучення інертних газів); стиснене повітря; амальгами, крім амальгам дорогоцінних металів:||||
2853 10 00 00|- хлористий ціан (хлорціан)||5|5|-
2853 90|- інші:||||
2853 90 10 00|- - дистильована або кондуктометрична вода та вода аналогічної чистоти||5|5|-
2853 90 30 00|- - рідке повітря (з вилученням або без вилучення інертних газів); стиснене повітря||5|5|-
2853 90 90 00|- - інші||5|5|-
Група 29. Органічні хімічні сполуки|||||
|I. ВУГЛЕВОДНІ ТА ЇХ ГАЛОГЕНОВАНІ, СУЛЬФОВАНІ, НІТРОВАНІ АБО НІТРОЗОВАНІ ПОХІДНІ||||
2901|Вуглеводні ациклічні:||||
2901 10 00|- насичені:||||
2901 10 00 10|- - бутан, ізобутан||0|0|-
2901 10 00 90|- - інші||0|0|-
|- ненасичені:||||
2901 21 00 00|- - етилен||0|0|-
2901 22 00 00|- - пропен (пропілен)||0|0|-
2901 23 00 00|- - бутен (бутилен) та його ізомери||0|0|-
2901 24 00 00|- - бута-1,3-дієн та ізопрен||0|0|-
2901 29 00 00|- - інші||0|0|-
2902|Вуглеводні циклічні:||||
|- циклани (циклоалкани), циклени (циклоалкeни) та циклотерпени:||||
2902 11 00 00|- - циклогексан||0|0|-
2902 19 00 00|- - інші||0|0|-
2902 20 00 00|- бензол||0|0|-
2902 30 00 00|- толуол||0|0|-
|- ксилоли:||||
2902 41 00 00|- - о-ксилол||0|0|-
2902 42 00 00|- - м-ксилол||0|0|-
2902 43 00 00|- - p-ксилол||0|0|-
2902 44 00 00|- - суміші ізомерів ксилолу||0|0|-
2902 50 00 00|- стирол||0|0|-
2902 60 00 00|- етилбензол||0|0|-
2902 70 00 00|- кумол||0|0|-
2902 90 00 00|- інші||0|0|-
2903|Галогеновані похідні вуглеводнів:||||
|- насичені хлоровані похідні ациклічних вуглеводнів:||||
2903 11 00 00|- - хлорметан (метилхлорид) та хлоретан (етилхлорид)||0|0|-
2903 12 00 00|- - дихлорметан (метиленхлорид)||5,5|5,5|-
2903 13 00 00|- - хлороформ (трихлорметан)||5,5|5,5|-
2903 14 00 00|- - тетрахлорид вуглецю||5,5|5,5|-
2903 15 00 00|- - етилендихлорид (ISO) (1,2-дихлоретан)||5,5|5,5|-
2903 19 00 00|- - інші||5,5|5,5|-
|- ненасичені хлоровані похідні ациклічних вуглеводнів:||||
2903 21 00 00|- - вінілхлорид (хлоретилен)||5,5|5,5|-
2903 22 00 00|- - трихлоретилен||0|0|-
2903 23 00 00|- - тетрахлоретилен (перхлоретилен)||5,5|5,5|-
2903 29 00 00|- - інші||5,5|5,5|-
|- фторовані, бромовані або йодовані похідні ациклічних вуглеводнів:||||
2903 31 00 00|- - етилендибромід (ISO) (1,2-диброметан)||5,5|5,5|-
2903 39|- - інші:||||
|- - - броміди:||||
2903 39 11 00|- - - - бромметан (метилбромід)||5,5|5,5|-
2903 39 15 00|- - - - дибромметан||5,5|5,5|-
2903 39 19 00|- - - - інші||5,5|5,5|-
|- - - насичені фториди:||||
2903 39 21 00|- - - - дифторметан||5,5|5,5|-
2903 39 23 00|- - - - трифторметан||5,5|5,5|-
2903 39 24 00|- - - - пентафторетан и 1,1,1-трифторетан||5,5|5,5|-
2903 39 25 00|- - - - 1,1-дифторетан||5,5|5,5|-
2903 39 26 00|- - - - 1,1,1,2-тетра-фторетан||5,5|5,5|-
2903 39 27 00|- - - - пентафторпропани, гексафторпропани та гептафторпропани||5,5|5,5|-
2903 39 28 00|- - - - перфторовані насичені фториди||5,5|5,5|-
2903 39 29 00|- - - - насичені фториди інші||5,5|5,5|-
|- - - ненасичені фториди:||||
2903 39 31 00|- - - - 2,3,3,3-тетрафторпропен||5,5|5,5|-
2903 39 35 00|- - - - 1,3,3,3-тетрафторпропен||5,5|5,5|-
2903 39 39 00|- - - - інші ненасичені фториди||5,5|5,5|-
2903 39 80 00|- - - йодиди||5,5|5,5|-
|- галогеновані похідні ациклічних вуглеводнів із вмістом двох або більше різних атомів галогенів:||||
2903 71 00 00|- - хлордифторметан||5,5|5,5|-
